,2006_01,2006_02,2006_03,2006_04,2006_05,2006_06,2006_07,2006_08,2006_09,2006_10,2006_11,2006_12,2007_01,2007_02,2007_03,2007_04,2007_05,2007_06,2007_07,2007_08,2007_09,2007_10,2007_11,2007_12,2008_01,2008_02,2008_03,2008_04,2008_05,2008_06,2008_07,2008_08,2008_09,2008_10,2008_11,2008_12,2009_01,2009_02,2009_03,2009_04,2009_05,2009_06,2009_07,2009_08,2009_09,2009_10,2009_11,2009_12,2010_01,2010_02,2010_03,2010_04,2010_05,2010_06,2010_07,2010_08,2010_09,2010_10,2010_11,2010_12,2011_01,2011_02,2011_03,2011_04,2011_05,2011_06,2011_07,2011_08,2011_09,2011_10,2011_11,2011_12,2012_01,2012_02,2012_03,2012_04,2012_05,2012_06,2012_07,2012_08,2012_09,2012_10,2012_11,2012_12,2013_01,2013_02,2013_03,2013_04,2013_05,2013_06,2013_07,2013_08,2013_09,2013_10,2013_11,2013_12,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12
tr.166,4.240306701,3.903884247,4.240306701,4.086174748,3.903884247,4.491600641,3.680797858,4.086174748,4.240306701,3.903884247,4.373825939,4.086174748,2.98812665,3.903884247,3.393239251,2.98812665,3.903884247,4.240306701,3.903884247,4.086174748,4.491600641,4.692260964,4.692260964,2.98812665,4.086174748,3.680797858,4.373825939,4.373825939,5.002406184,4.692260964,3.680797858,4.491600641,4.240306701,5.002406184,4.779268987,5.002406184,2.98812665,4.240306701,4.373825939,3.680797858,2.98812665,4.086174748,3.393239251,3.903884247,3.903884247,3.393239251,4.240306701,3.903884247,4.086174748,3.680797858,3.903884247,4.086174748,4.491600641,3.903884247,4.240306701,4.240306701,4.692260964,5.002406184,4.086174748,4.596955195,4.491600641,4.491600641,3.680797858,4.240306701,4.086174748,4.086174748,2.98812665,4.692260964,4.933414984,4.086174748,4.596955195,4.373825939,3.680797858,4.086174748,4.491600641,3.393239251,4.086174748,4.240306701,4.373825939,4.779268987,4.240306701,4.086174748,4.086174748,4.373825939,4.491600641,3.903884247,4.086174748,3.903884247,3.903884247,4.596955195,4.373825939,4.596955195,4.491600641,2.98812665,4.373825939,4.240306701,4.373825939,4.596955195,4.596955195,4.373825939,4.596955195,4.086174748,2.98812665,5.002406184,4.240306701,4.779268987,4.692260964,4.373825939,4.240306701,4.086174748,3.903884247,4.373825939,4.596955195,4.779268987,4.240306701,3.393239251,4.596955195,4.596955195,4.373825939,4.240306701,4.086174748,4.779268987,3.903884247,4.373825939,4.086174748,4.779268987,4.692260964,4.373825939,4.373825939,4.373825939,4.596955195,4.373825939,4.373825939,4.596955195,3.680797858,4.086174748,4.086174748,4.086174748,3.680797858,3.680797858,3.393239251,4.491600641,4.596955195,3.903884247,4.859309084,4.240306701,4.373825939,4.373825939,4.086174748,4.086174748,4.240306701,4.933414984,4.491600641,4.933414984,4.086174748,3.680797858
tr.168,3.892105191,4.327362769,4.384516476,4.489869607,4.438579714,4.327362769,4.266743764,5.049464191,4.20221202,4.438579714,3.892105191,3.691485876,3.892105191,3.691485876,4.672181544,3.979099948,4.059129721,4.059129721,4.133227429,4.133227429,3.979099948,3.691485876,3.796816862,3.796816862,3.691485876,3.979099948,4.059129721,3.979099948,4.384516476,4.059129721,4.629623872,4.20221202,4.266743764,4.059129721,3.286214978,3.573744119,3.691485876,4.059129721,4.059129721,3.286214978,4.059129721,3.573744119,4.266743764,4.538656844,3.979099948,4.133227429,3.796816862,4.20221202,3.440272927,4.384516476,4.384516476,4.538656844,4.059129721,4.672181544,4.489869607,4.20221202,4.133227429,4.713001824,4.629623872,4.133227429,4.059129721,4.266743764,4.789959991,4.861416654,4.133227429,3.892105191,4.672181544,4.990624975,4.438579714,4.266743764,4.327362769,4.20221202,4.133227429,3.691485876,4.538656844,4.059129721,4.327362769,4.438579714,4.489869607,4.489869607,4.327362769,4.489869607,4.672181544,4.789959991,3.691485876,4.266743764,4.266743764,4.438579714,4.266743764,4.266743764,4.327362769,4.133227429,3.691485876,4.538656844,3.979099948,3.573744119,4.20221202,3.796816862,3.440272927,4.20221202,4.538656844,4.384516476,4.266743764,3.691485876,4.489869607,4.133227429,3.796816862,4.538656844,4.384516476,4.059129721,3.979099948,4.266743764,3.979099948,4.266743764,4.629623872,4.327362769,4.20221202,4.059129721,4.20221202,4.266743764,3.286214978,3.104047156,4.538656844,4.384516476,3.104047156,4.327362769,3.979099948,4.327362769,4.266743764,4.059129721,4.059129721,4.20221202,3.892105191,3.979099948,3.573744119,4.133227429,4.959854051,4.489869607,4.538656844,4.629623872,4.327362769,4.585174323,3.979099948,3.286214978,4.059129721,3.979099948,3.286214978,3.440272927,4.327362769,4.438579714,4.133227429,3.892105191,4.538656844,4.538656844,4.384516476,4.133227429
tr.39.01,3.764219593,4.708567129,4.813923782,4.909231104,4.953681709,4.590789493,4.708567129,4.457265976,4.813923782,4.526254517,4.526254517,4.862712415,4.651411177,3.89771949,4.526254517,4.303127431,4.303127431,4.590789493,4.526254517,4.651411177,4.651411177,4.762632266,4.383163373,4.216124748,4.909231104,4.590789493,4.120825998,4.216124748,3.89771949,4.590789493,4.216124748,4.383163373,4.457265976,4.590789493,4.383163373,4.216124748,4.01548093,3.89771949,4.590789493,3.764219593,4.813923782,4.651411177,4.953681709,4.762632266,4.651411177,3.610117435,4.01548093,4.457265976,4.457265976,4.120825998,4.303127431,4.813923782,4.590789493,4.457265976,4.708567129,4.813923782,4.862712415,4.762632266,4.457265976,4.01548093,4.01548093,4.01548093,4.120825998,4.383163373,4.813923782,3.89771949,4.457265976,4.120825998,4.303127431,4.120825998,4.590789493,4.862712415,4.457265976,4.120825998,3.89771949,4.590789493,4.383163373,4.457265976,4.996240307,4.120825998,4.383163373,3.89771949,3.204880841,4.216124748,3.89771949,3.427876333,4.383163373,4.01548093,4.590789493,4.303127431,3.764219593,4.383163373,3.764219593,4.457265976,4.216124748,3.427876333,3.427876333,4.01548093,3.764219593,4.01548093,2.917518426,4.216124748,3.89771949,3.610117435,4.457265976,4.303127431,2.917518426,2.917518426,4.01548093,1.824697977,2.51296494,3.204880841,3.764219593,4.01548093,4.01548093,3.610117435,3.610117435,4.303127431,2.917518426,3.427876333,3.204880841,4.01548093,2.917518426,3.89771949,3.89771949,3.89771949,4.01548093,3.89771949,4.120825998,4.216124748,3.610117435,3.204880841,4.216124748,4.303127431,4.01548093,3.204880841,3.427876333,3.764219593,3.764219593,4.01548093,4.383163373,2.51296494,2.917518426,3.610117435,3.610117435,3.764219593,2.51296494,-0.693147181,3.764219593,3.764219593,4.120825998,2.51296494,3.764219593,4.120825998,3.204880841,3.764219593
tr.169.02,4.163970098,4.232955182,4.990599817,4.569401641,5.108380425,4.660368952,4.520614229,4.415260658,4.958851877,4.743747122,4.415260658,4.163970098,4.660368952,4.009841233,4.520614229,4.660368952,4.29748733,4.009841233,4.660368952,4.569401641,4.615919271,4.857071965,4.569401641,4.469324133,4.70292674,4.70292674,5.108380425,4.743747122,4.892162261,4.70292674,4.415260658,4.415260658,4.089871777,4.857071965,4.70292674,4.70292674,5.051223118,4.70292674,5.080210078,4.926062889,4.520614229,4.569401641,4.615919271,4.615919271,4.569401641,4.615919271,4.857071965,4.569401641,4.615919271,4.569401641,4.660368952,4.892162261,4.782966406,4.70292674,4.892162261,4.660368952,4.857071965,5.213739205,4.782966406,4.569401641,4.29748733,4.520614229,4.469324133,4.743747122,5.080210078,4.469324133,4.958851877,4.660368952,4.163970098,4.990599817,4.782966406,4.089871777,4.660368952,4.520614229,4.469324133,4.660368952,5.021370785,4.615919271,4.82070546,4.232955182,4.415260658,4.35810667,4.660368952,4.469324133,4.35810667,4.232955182,4.926062889,4.660368952,4.163970098,4.520614229,4.70292674,4.009841233,4.520614229,4.743747122,4.232955182,4.232955182,4.569401641,4.163970098,4.29748733,4.926062889,4.520614229,4.415260658,4.70292674,4.469324133,4.660368952,4.569401641,4.520614229,4.782966406,4.569401641,4.163970098,4.569401641,5.108380425,5.051223118,4.520614229,4.660368952,4.857071965,4.70292674,4.70292674,4.615919271,4.615919271,4.82070546,4.469324133,4.415260658,4.29748733,4.569401641,4.743747122,4.743747122,4.857071965,4.569401641,4.469324133,4.660368952,4.29748733,4.163970098,4.009841233,4.569401641,4.958851877,4.163970098,4.82070546,4.35810667,4.089871777,4.569401641,4.892162261,4.29748733,4.743747122,4.660368952,4.569401641,4.782966406,4.415260658,4.82070546,4.163970098,4.70292674,4.615919271,4.29748733,4.660368952,4.892162261,4.990599817
tr.169.01,4.509682021,4.391907023,4.563746141,4.710342713,5.08502548,4.663824672,4.838171514,4.452527272,4.915130318,4.563746141,4.615036787,4.754792752,4.615036787,4.797350854,4.754792752,4.915130318,5.020488278,3.921963131,4.327373778,4.615036787,4.710342713,4.615036787,4.184287372,4.663824672,4.452527272,4.452527272,4.327373778,4.915130318,4.663824672,4.391907023,4.710342713,4.452527272,4.710342713,4.951497018,4.951497018,5.020488278,4.452527272,4.104254735,3.698874713,4.452527272,4.017256298,4.017256298,4.017256298,3.921963131,4.663824672,4.915130318,4.615036787,4.710342713,4.838171514,4.663824672,4.563746141,4.877391044,4.877391044,4.915130318,4.754792752,4.797350854,4.184287372,4.615036787,4.98658749,4.327373778,3.921963131,3.698874713,4.452527272,4.710342713,4.877391044,4.615036787,4.258387354,4.104254735,4.017256298,4.452527272,4.391907023,4.184287372,4.184287372,4.258387354,4.563746141,4.017256298,4.563746141,4.663824672,4.710342713,4.391907023,4.391907023,4.327373778,4.104254735,4.452527272,4.563746141,3.816625607,4.391907023,4.258387354,4.452527272,4.615036787,4.877391044,4.017256298,4.104254735,4.710342713,4.509682021,4.258387354,4.452527272,3.411311723,3.921963131,4.327373778,4.509682021,4.452527272,4.663824672,4.452527272,4.104254735,4.258387354,4.563746141,4.017256298,4.104254735,3.816625607,4.509682021,4.663824672,4.509682021,4.509682021,4.184287372,4.877391044,4.452527272,4.615036787,4.563746141,4.184287372,4.391907023,4.327373778,4.184287372,4.710342713,4.017256298,4.710342713,4.327373778,4.877391044,5.053277409,4.509682021,4.184287372,4.452527272,4.104254735,4.563746141,4.258387354,3.816625607,4.509682021,4.838171514,4.509682021,4.258387354,4.327373778,4.184287372,4.509682021,3.921963131,3.565390194,4.258387354,4.452527272,4.710342713,4.615036787,4.509682021,4.258387354,4.452527272,3.921963131,4.509682021,4.327373778,4.104254735
tr.207,0.663738071,2.542610768,2.675779975,1.306787604,2.993675589,2.542610768,2.207617959,2.675779975,2.793314469,1.986165392,3.080586776,2.389017356,2.542610768,1.986165392,2.675779975,2.207617959,2.389017356,2.675779975,1.306787604,2.542610768,2.389017356,2.389017356,2.675779975,0.663738071,2.993675589,1.306787604,1.702107757,2.793314469,1.702107757,2.542610768,2.207617959,1.702107757,2.389017356,2.389017356,2.993675589,1.306787604,2.207617959,1.986165392,2.793314469,1.986165392,2.389017356,1.702107757,1.306787604,1.702107757,2.793314469,2.993675589,2.793314469,2.898497091,1.986165392,2.793314469,2.675779975,2.542610768,2.898497091,1.702107757,2.793314469,1.306787604,2.207617959,3.234597566,2.993675589,2.675779975,2.898497091,2.993675589,1.702107757,1.986165392,2.675779975,1.702107757,2.389017356,1.986165392,2.542610768,2.542610768,2.207617959,2.207617959,3.080586776,2.675779975,3.234597566,2.207617959,2.389017356,2.389017356,2.675779975,1.986165392,2.389017356,2.675779975,2.207617959,2.207617959,2.389017356,2.207617959,2.898497091,2.793314469,2.389017356,1.986165392,2.207617959,2.793314469,2.389017356,1.702107757,1.702107757,1.306787604,0.663738071,2.389017356,1.702107757,2.542610768,1.986165392,3.234597566,2.389017356,0.663738071,1.702107757,1.986165392,2.389017356,2.207617959,1.702107757,2.389017356,2.675779975,2.207617959,1.702107757,2.207617959,1.702107757,1.306787604,2.207617959,2.207617959,1.702107757,1.986165392,2.207617959,1.986165392,0.663738071,0.663738071,3.080586776,2.793314469,2.389017356,2.542610768,2.207617959,2.207617959,2.542610768,2.207617959,2.389017356,2.207617959,2.207617959,1.702107757,2.389017356,2.207617959,2.542610768,2.993675589,1.306787604,2.993675589,2.793314469,2.389017356,1.702107757,1.986165392,2.389017356,2.542610768,2.898497091,2.793314469,1.986165392,2.542610768,2.542610768,2.542610768,2.207617959,1.986165392
tr.208,-0.693147181,2.180526307,1.106444582,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,2.180526307,1.106444582,1.106444582,1.106444582,1.779014094,1.106444582,1.106444582,-0.693147181,1.779014094,1.779014094,-0.693147181,-0.693147181,-0.693147181,2.180526307,1.106444582,-0.693147181,1.106444582,-0.693147181,-0.693147181,1.779014094,1.106444582,-0.693147181,-0.693147181,-0.693147181,1.779014094,1.106444582,-0.693147181,1.106444582,-0.693147181,-0.693147181,-0.693147181,1.106444582,2.466813747,-0.693147181,1.106444582,1.106444582,2.180526307,-0.693147181,1.106444582,2.466813747,-0.693147181,-0.693147181,1.106444582,1.779014094,1.106444582,-0.693147181,-0.693147181,-0.693147181,2.180526307,1.779014094,1.106444582,-0.693147181,1.779014094,1.106444582,-0.693147181,1.106444582,1.106444582,2.180526307,-0.693147181,-0.693147181,1.779014094,1.106444582,1.779014094,1.106444582,2.180526307,-0.693147181,1.106444582,-0.693147181,1.106444582,-0.693147181,2.180526307,1.106444582,1.106444582,-0.693147181,2.466813747,2.180526307,1.106444582,-0.693147181,1.106444582,1.106444582,1.779014094,-0.693147181,1.106444582,1.779014094,-0.693147181,2.180526307,-0.693147181,-0.693147181,1.779014094,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,1.779014094,-0.693147181,1.779014094,-0.693147181,1.106444582,1.779014094,-0.693147181,-0.693147181,1.106444582,1.779014094,1.779014094,-0.693147181,1.106444582,1.106444582,-0.693147181,1.779014094,1.106444582,1.106444582,-0.693147181,-0.693147181,-0.693147181,2.180526307,1.106444582,1.106444582,2.180526307,1.779014094,2.180526307,1.779014094,2.180526307,1.779014094,1.106444582,1.779014094,-0.693147181,1.779014094,2.180526307,2.466813747,1.106444582,1.106444582,1.779014094,1.779014094,1.106444582,2.180526307,1.106444582,1.779014094,2.180526307,1.106444582,1.779014094,2.180526307,1.106444582,2.180526307,1.106444582,2.466813747,1.779014094
tr.209,-0.693147181,2.724743473,2.724743473,3.234881365,2.724743473,1.63461049,3.01195557,2.320617516,3.01195557,3.01195557,3.704648931,2.724743473,3.01195557,1.63461049,3.417084575,2.724743473,2.320617516,3.01195557,3.417084575,2.724743473,2.724743473,2.724743473,2.320617516,3.01195557,3.571163875,3.01195557,3.234881365,2.724743473,3.01195557,3.571163875,1.63461049,2.320617516,2.320617516,3.234881365,2.320617516,-0.693147181,2.724743473,3.417084575,2.320617516,3.01195557,3.571163875,3.234881365,3.417084575,2.320617516,3.01195557,3.01195557,2.724743473,2.320617516,2.320617516,2.724743473,3.417084575,1.63461049,3.234881365,-0.693147181,2.320617516,3.01195557,3.571163875,3.234881365,1.63461049,1.63461049,3.234881365,-0.693147181,2.724743473,1.63461049,1.63461049,3.01195557,1.63461049,2.724743473,3.234881365,1.63461049,-0.693147181,2.724743473,1.63461049,2.320617516,3.234881365,2.320617516,2.320617516,2.724743473,3.01195557,2.724743473,2.724743473,2.320617516,3.01195557,1.63461049,3.01195557,1.63461049,2.724743473,2.320617516,3.571163875,1.63461049,3.571163875,3.417084575,3.01195557,1.63461049,1.63461049,3.01195557,1.63461049,3.01195557,1.63461049,2.724743473,3.234881365,1.63461049,2.320617516,1.63461049,2.320617516,2.724743473,1.63461049,-0.693147181,1.63461049,-0.693147181,-0.693147181,2.724743473,1.63461049,1.63461049,2.724743473,3.417084575,2.320617516,1.63461049,-0.693147181,-0.693147181,3.01195557,2.320617516,-0.693147181,-0.693147181,3.01195557,2.724743473,3.417084575,3.417084575,2.724743473,2.724743473,3.01195557,1.63461049,3.01195557,1.63461049,2.724743473,1.63461049,2.320617516,-0.693147181,3.417084575,1.63461049,2.724743473,2.320617516,2.724743473,1.63461049,-0.693147181,2.320617516,-0.693147181,2.724743473,2.320617516,2.320617516,2.724743473,3.01195557,2.724743473,2.320617516,3.01195557,1.63461049
tr.210,2.897031726,3.184380775,3.30207389,3.994967047,3.502632643,3.589607806,3.743707933,3.30207389,3.743707933,2.71504476,2.71504476,3.877206511,3.407370072,2.897031726,2.897031726,3.184380775,3.184380775,2.897031726,1.130896526,3.937818892,3.812682759,3.502632643,2.206159223,2.71504476,2.71504476,3.050980496,4.049025586,2.492516285,3.050980496,3.669622327,2.492516285,3.407370072,3.050980496,3.502632643,3.407370072,2.71504476,3.184380775,2.897031726,2.897031726,2.897031726,3.407370072,2.71504476,3.407370072,3.502632643,3.743707933,3.937818892,2.897031726,3.589607806,3.812682759,2.71504476,3.407370072,3.589607806,3.743707933,3.502632643,2.71504476,3.502632643,3.050980496,1.130896526,3.30207389,2.71504476,3.30207389,2.492516285,3.30207389,-0.693147181,3.30207389,3.812682759,2.897031726,2.492516285,3.184380775,3.502632643,2.492516285,3.407370072,3.812682759,2.492516285,2.897031726,2.492516285,3.050980496,3.589607806,2.492516285,2.71504476,2.897031726,2.492516285,2.897031726,3.184380775,3.184380775,2.206159223,3.050980496,3.30207389,3.30207389,2.206159223,3.050980496,2.206159223,3.050980496,3.050980496,3.407370072,2.206159223,3.589607806,3.30207389,2.897031726,3.184380775,2.71504476,3.184380775,3.184380775,2.206159223,2.206159223,3.30207389,2.206159223,2.206159223,1.804451164,3.050980496,3.050980496,2.71504476,2.71504476,1.804451164,2.71504476,2.71504476,3.407370072,2.71504476,3.184380775,3.050980496,2.71504476,3.30207389,2.897031726,2.897031726,3.184380775,2.206159223,2.206159223,3.30207389,3.407370072,3.050980496,1.130896526,2.492516285,2.492516285,2.897031726,2.71504476,3.669622327,3.050980496,2.897031726,3.30207389,2.71504476,2.897031726,3.050980496,2.492516285,2.206159223,3.050980496,2.492516285,1.804451164,2.492516285,2.206159223,3.050980496,2.492516285,3.184380775,3.050980496,3.407370072,3.184380775,3.050980496
tr.211,2.263082316,2.954199667,1.577933428,1.577933428,2.954199667,2.263082316,2.263082316,2.263082316,3.646837455,-0.693147181,1.577933428,2.667045034,2.954199667,1.577933428,2.263082316,2.954199667,2.954199667,1.577933428,1.577933428,3.359287522,2.954199667,3.646837455,2.954199667,2.263082316,2.954199667,-0.693147181,-0.693147181,1.577933428,3.359287522,3.177098807,2.263082316,2.667045034,2.954199667,2.667045034,2.263082316,2.263082316,3.359287522,2.667045034,2.667045034,2.667045034,-0.693147181,2.263082316,2.263082316,3.359287522,-0.693147181,1.577933428,2.667045034,2.263082316,2.263082316,2.263082316,1.577933428,-0.693147181,-0.693147181,2.263082316,1.577933428,1.577933428,2.263082316,2.263082316,1.577933428,2.667045034,3.177098807,2.263082316,2.263082316,2.263082316,3.177098807,3.359287522,1.577933428,2.667045034,2.954199667,2.263082316,-0.693147181,2.263082316,2.263082316,2.954199667,2.954199667,1.577933428,2.667045034,3.177098807,2.263082316,2.954199667,2.263082316,3.513358077,2.954199667,1.577933428,3.177098807,3.513358077,1.577933428,3.513358077,2.263082316,1.577933428,1.577933428,2.954199667,2.667045034,1.577933428,2.667045034,2.667045034,2.954199667,-0.693147181,1.577933428,1.577933428,2.263082316,3.177098807,3.359287522,3.177098807,-0.693147181,1.577933428,2.667045034,2.263082316,1.577933428,1.577933428,-0.693147181,1.577933428,-0.693147181,2.263082316,2.263082316,1.577933428,2.263082316,1.577933428,2.667045034,2.263082316,1.577933428,1.577933428,2.667045034,2.667045034,1.577933428,2.263082316,1.577933428,1.577933428,2.954199667,1.577933428,1.577933428,2.667045034,1.577933428,1.577933428,-0.693147181,2.263082316,2.263082316,-0.693147181,2.263082316,-0.693147181,1.577933428,3.177098807,1.577933428,1.577933428,2.667045034,2.263082316,3.359287522,2.263082316,2.263082316,2.263082316,-0.693147181,2.263082316,2.263082316,3.177098807,1.577933428,2.667045034
tr.212,3.405874346,3.000752956,3.559952028,3.405874346,2.309455755,3.000752956,3.223673818,3.223673818,3.223673818,3.223673818,3.811186577,2.713551493,2.309455755,3.223673818,3.223673818,3.223673818,2.309455755,3.000752956,3.405874346,3.693436034,2.309455755,3.405874346,3.223673818,2.309455755,3.405874346,2.309455755,2.713551493,2.713551493,3.000752956,2.309455755,3.559952028,-0.693147181,3.000752956,-0.693147181,3.405874346,1.623607781,3.000752956,2.309455755,3.000752956,3.000752956,2.713551493,3.223673818,2.713551493,3.223673818,-0.693147181,3.000752956,2.309455755,2.713551493,3.405874346,2.309455755,-0.693147181,3.559952028,3.405874346,2.713551493,2.713551493,2.713551493,3.405874346,3.559952028,3.000752956,2.309455755,3.000752956,3.223673818,3.223673818,3.405874346,3.000752956,2.713551493,3.000752956,2.713551493,2.309455755,3.000752956,2.713551493,1.623607781,3.000752956,2.309455755,2.713551493,3.223673818,2.309455755,3.223673818,3.000752956,3.223673818,1.623607781,1.623607781,3.000752956,1.623607781,3.693436034,2.713551493,1.623607781,3.223673818,1.623607781,1.623607781,2.713551493,2.713551493,2.309455755,1.623607781,3.223673818,1.623607781,2.309455755,3.559952028,2.309455755,1.623607781,3.000752956,3.223673818,3.000752956,2.713551493,1.623607781,3.223673818,-0.693147181,-0.693147181,2.309455755,1.623607781,2.309455755,1.623607781,1.623607781,2.309455755,2.713551493,2.713551493,2.713551493,2.713551493,3.000752956,3.223673818,1.623607781,1.623607781,2.309455755,2.713551493,3.000752956,2.309455755,2.713551493,3.000752956,3.559952028,2.713551493,3.000752956,3.405874346,2.309455755,1.623607781,1.623607781,-0.693147181,3.000752956,2.309455755,3.000752956,3.000752956,3.000752956,1.623607781,2.713551493,1.623607781,-0.693147181,1.623607781,3.405874346,3.000752956,2.713551493,2.309455755,2.713551493,3.405874346,3.405874346,2.309455755,1.623607781,3.559952028
